ProductKey,OrderDateKey,CustomerKey,SalesOrderNumber,OrderQuantity,SalesAmount,OrderDate,DueDate,ShipDate
234,20200927,18085,SO67198,1,49.99,9/27/2020,10/9/2020,10/4/2020
605,20200927,24024,SO67199,1,539.99,9/27/2020,10/9/2020,10/4/2020
472,20200927,24024,SO67199,1,63.5,9/27/2020,10/9/2020,10/4/2020
562,20200927,24384,SO67200,1,2384.07,9/27/2020,10/9/2020,10/4/2020
214,20200927,24384,SO67200,1,34.99,9/27/2020,10/9/2020,10/4/2020
225,20200927,24384,SO67200,1,8.99,9/27/2020,10/9/2020,10/4/2020
567,20200927,29455,SO67201,1,742.35,9/27/2020,10/9/2020,10/4/2020
225,20200927,29455,SO67201,1,8.99,9/27/2020,10/9/2020,10/4/2020
589,20200928,15209,SO67205,1,769.49,9/28/2020,10/10/2020,10/5/2020
214,20200928,15209,SO67205,1,34.99,9/28/2020,10/10/2020,10/5/2020
225,20200928,15209,SO67205,1,8.99,9/28/2020,10/10/2020,10/5/2020
491,20200928,15209,SO67205,1,53.99,9/28/2020,10/10/2020,10/5/2020
361,20200928,18127,SO67206,1,2294.99,9/28/2020,10/10/2020,10/5/2020
528,20200928,18127,SO67206,1,4.99,9/28/2020,10/10/2020,10/5/2020
537,20200928,18127,SO67206,1,35,9/28/2020,10/10/2020,10/5/2020
465,20200928,18127,SO67206,1,24.49,9/28/2020,10/10/2020,10/5/2020
485,20200928,18127,SO67206,1,21.98,9/28/2020,10/10/2020,10/5/2020
483,20200928,12191,SO67207,1,120,9/28/2020,10/10/2020,10/5/2020
484,20200928,11619,SO67208,1,7.95,9/28/2020,10/10/2020,10/5/2020
539,20200928,16184,SO67209,1,24.99,9/28/2020,10/10/2020,10/5/2020
529,20200928,16184,SO67209,1,3.99,9/28/2020,10/10/2020,10/5/2020
480,20200928,16184,SO67209,1,2.29,9/28/2020,10/10/2020,10/5/2020
484,20200928,16184,SO67209,1,7.95,9/28/2020,10/10/2020,10/5/2020
536,20200928,17252,SO67210,1,29.99,9/28/2020,10/10/2020,10/5/2020
529,20200928,12352,SO67211,1,3.99,9/28/2020,10/10/2020,10/5/2020
465,20200928,12352,SO67211,1,24.49,9/28/2020,10/10/2020,10/5/2020
217,20200928,12352,SO67211,1,34.99,9/28/2020,10/10/2020,10/5/2020
214,20200928,15731,SO67212,1,34.99,9/28/2020,10/10/2020,10/5/2020
480,20200928,15465,SO67213,1,2.29,9/28/2020,10/10/2020,10/5/2020
484,20200928,15465,SO67213,1,7.95,9/28/2020,10/10/2020,10/5/2020
374,20200928,14200,SO67214,1,2443.35,9/28/2020,10/10/2020,10/5/2020
479,20200928,14200,SO67214,1,8.99,9/28/2020,10/10/2020,10/5/2020
588,20200928,14539,SO67215,1,769.49,9/28/2020,10/10/2020,10/5/2020
231,20200928,14539,SO67215,1,49.99,9/28/2020,10/10/2020,10/5/2020
482,20200928,14539,SO67215,1,8.99,9/28/2020,10/10/2020,10/5/2020
217,20200928,28582,SO67216,1,34.99,9/28/2020,10/10/2020,10/5/2020
488,20200928,11694,SO67217,1,53.99,9/28/2020,10/10/2020,10/5/2020
530,20200928,28123,SO67218,1,4.99,9/28/2020,10/10/2020,10/5/2020
540,20200928,11200,SO67219,1,32.6,9/28/2020,10/10/2020,10/5/2020
535,20200928,26334,SO67220,1,24.99,9/28/2020,10/10/2020,10/5/2020
480,20200928,26334,SO67220,1,2.29,9/28/2020,10/10/2020,10/5/2020
528,20200928,22762,SO67221,1,4.99,9/28/2020,10/10/2020,10/5/2020
536,20200928,22762,SO67221,1,29.99,9/28/2020,10/10/2020,10/5/2020
217,20200928,22762,SO67221,1,34.99,9/28/2020,10/10/2020,10/5/2020
467,20200928,22762,SO67221,1,24.49,9/28/2020,10/10/2020,10/5/2020
536,20200928,11176,SO67222,1,29.99,9/28/2020,10/10/2020,10/5/2020
480,20200928,11176,SO67222,1,2.29,9/28/2020,10/10/2020,10/5/2020
536,20200928,23337,SO67223,1,29.99,9/28/2020,10/10/2020,10/5/2020
478,20200928,13175,SO67224,1,9.99,9/28/2020,10/10/2020,10/5/2020
477,20200928,13175,SO67224,1,4.99,9/28/2020,10/10/2020,10/5/2020
231,20200928,13175,SO67224,1,49.99,9/28/2020,10/10/2020,10/5/2020
478,20200928,13198,SO67225,1,9.99,9/28/2020,10/10/2020,10/5/2020
477,20200928,13198,SO67225,1,4.99,9/28/2020,10/10/2020,10/5/2020
474,20200928,19866,SO67226,1,69.99,9/28/2020,10/10/2020,10/5/2020
476,20200928,19151,SO67227,1,69.99,9/28/2020,10/10/2020,10/5/2020
477,20200928,17438,SO67228,1,4.99,9/28/2020,10/10/2020,10/5/2020
487,20200928,17438,SO67228,1,54.99,9/28/2020,10/10/2020,10/5/2020
528,20200928,20273,SO67229,1,4.99,9/28/2020,10/10/2020,10/5/2020
222,20200928,20273,SO67229,1,34.99,9/28/2020,10/10/2020,10/5/2020
485,20200928,21318,SO67230,1,21.98,9/28/2020,10/10/2020,10/5/2020
477,20200928,21318,SO67230,1,4.99,9/28/2020,10/10/2020,10/5/2020
478,20200928,21318,SO67230,1,9.99,9/28/2020,10/10/2020,10/5/2020
529,20200928,13815,SO67231,1,3.99,9/28/2020,10/10/2020,10/5/2020
540,20200928,13815,SO67231,1,32.6,9/28/2020,10/10/2020,10/5/2020
214,20200928,13815,SO67231,1,34.99,9/28/2020,10/10/2020,10/5/2020
225,20200928,13815,SO67231,1,8.99,9/28/2020,10/10/2020,10/5/2020
541,20200928,25696,SO67232,1,28.99,9/28/2020,10/10/2020,10/5/2020
530,20200928,25696,SO67232,1,4.99,9/28/2020,10/10/2020,10/5/2020
225,20200928,25696,SO67232,1,8.99,9/28/2020,10/10/2020,10/5/2020
541,20200928,14938,SO67233,1,28.99,9/28/2020,10/10/2020,10/5/2020
537,20200928,11141,SO67234,1,35,9/28/2020,10/10/2020,10/5/2020
528,20200928,11141,SO67234,1,4.99,9/28/2020,10/10/2020,10/5/2020
214,20200928,11141,SO67234,1,34.99,9/28/2020,10/10/2020,10/5/2020
374,20200928,16776,SO67235,1,2443.35,9/28/2020,10/10/2020,10/5/2020
588,20200928,14747,SO67236,1,769.49,9/28/2020,10/10/2020,10/5/2020
214,20200928,14747,SO67236,1,34.99,9/28/2020,10/10/2020,10/5/2020
598,20200928,16093,SO67237,1,539.99,9/28/2020,10/10/2020,10/5/2020
478,20200928,16093,SO67237,1,9.99,9/28/2020,10/10/2020,10/5/2020
477,20200928,16093,SO67237,1,4.99,9/28/2020,10/10/2020,10/5/2020
590,20200928,14755,SO67238,1,769.49,9/28/2020,10/10/2020,10/5/2020
474,20200928,14755,SO67238,1,69.99,9/28/2020,10/10/2020,10/5/2020
489,20200928,14755,SO67238,1,53.99,9/28/2020,10/10/2020,10/5/2020
357,20200928,15915,SO67239,1,2319.99,9/28/2020,10/10/2020,10/5/2020
355,20200928,15568,SO67240,1,2319.99,9/28/2020,10/10/2020,10/5/2020
478,20200928,15568,SO67240,1,9.99,9/28/2020,10/10/2020,10/5/2020
359,20200928,11945,SO67241,1,2294.99,9/28/2020,10/10/2020,10/5/2020
537,20200928,11945,SO67241,1,35,9/28/2020,10/10/2020,10/5/2020
480,20200928,11945,SO67241,1,2.29,9/28/2020,10/10/2020,10/5/2020
355,20200928,15540,SO67242,1,2319.99,9/28/2020,10/10/2020,10/5/2020
485,20200928,15540,SO67242,1,21.98,9/28/2020,10/10/2020,10/5/2020
355,20200928,15937,SO67243,1,2319.99,9/28/2020,10/10/2020,10/5/2020
537,20200928,15937,SO67243,1,35,9/28/2020,10/10/2020,10/5/2020
528,20200928,15937,SO67243,1,4.99,9/28/2020,10/10/2020,10/5/2020
480,20200928,15937,SO67243,1,2.29,9/28/2020,10/10/2020,10/5/2020
363,20200928,15972,SO67244,1,2294.99,9/28/2020,10/10/2020,10/5/2020
537,20200928,15972,SO67244,1,35,9/28/2020,10/10/2020,10/5/2020
528,20200928,15972,SO67244,1,4.99,9/28/2020,10/10/2020,10/5/2020
485,20200928,15972,SO67244,1,21.98,9/28/2020,10/10/2020,10/5/2020
482,20200928,15972,SO67244,1,8.99,9/28/2020,10/10/2020,10/5/2020
390,20200928,25828,SO67245,1,1120.49,9/28/2020,10/10/2020,10/5/2020
491,20200928,25828,SO67245,1,53.99,9/28/2020,10/10/2020,10/5/2020
382,20200928,17916,SO67246,1,1120.49,9/28/2020,10/10/2020,10/5/2020
214,20200928,17916,SO67246,1,34.99,9/28/2020,10/10/2020,10/5/2020
488,20200928,17916,SO67246,1,53.99,9/28/2020,10/10/2020,10/5/2020
606,20200928,27597,SO67247,1,539.99,9/28/2020,10/10/2020,10/5/2020
477,20200928,27597,SO67247,1,4.99,9/28/2020,10/10/2020,10/5/2020
479,20200928,27597,SO67247,1,8.99,9/28/2020,10/10/2020,10/5/2020
480,20200928,27597,SO67247,1,2.29,9/28/2020,10/10/2020,10/5/2020
484,20200928,27597,SO67247,1,7.95,9/28/2020,10/10/2020,10/5/2020
357,20200928,14668,SO67248,1,2319.99,9/28/2020,10/10/2020,10/5/2020
528,20200928,14668,SO67248,1,4.99,9/28/2020,10/10/2020,10/5/2020
537,20200928,14668,SO67248,1,35,9/28/2020,10/10/2020,10/5/2020
222,20200928,14668,SO67248,1,34.99,9/28/2020,10/10/2020,10/5/2020
361,20200928,14300,SO67249,1,2294.99,9/28/2020,10/10/2020,10/5/2020
537,20200928,14300,SO67249,1,35,9/28/2020,10/10/2020,10/5/2020
528,20200928,14300,SO67249,1,4.99,9/28/2020,10/10/2020,10/5/2020
477,20200928,14300,SO67249,1,4.99,9/28/2020,10/10/2020,10/5/2020
478,20200928,14300,SO67249,1,9.99,9/28/2020,10/10/2020,10/5/2020
563,20200928,26649,SO67250,1,2384.07,9/28/2020,10/10/2020,10/5/2020
561,20200928,26705,SO67251,1,2384.07,9/28/2020,10/10/2020,10/5/2020
576,20200928,24792,SO67252,1,2384.07,9/28/2020,10/10/2020,10/5/2020
217,20200928,24792,SO67252,1,34.99,9/28/2020,10/10/2020,10/5/2020
564,20200928,23666,SO67253,1,2384.07,9/28/2020,10/10/2020,10/5/2020
541,20200928,23666,SO67253,1,28.99,9/28/2020,10/10/2020,10/5/2020
530,20200928,23666,SO67253,1,4.99,9/28/2020,10/10/2020,10/5/2020
222,20200928,23666,SO67253,1,34.99,9/28/2020,10/10/2020,10/5/2020
605,20200928,23186,SO67254,1,539.99,9/28/2020,10/10/2020,10/5/2020
481,20200928,23186,SO67254,1,8.99,9/28/2020,10/10/2020,10/5/2020
388,20200928,21141,SO67255,1,1120.49,9/28/2020,10/10/2020,10/5/2020
222,20200928,21141,SO67255,1,34.99,9/28/2020,10/10/2020,10/5/2020
388,20200928,21143,SO67256,1,1120.49,9/28/2020,10/10/2020,10/5/2020
222,20200928,21143,SO67256,1,34.99,9/28/2020,10/10/2020,10/5/2020
582,20200928,17871,SO67257,1,1700.99,9/28/2020,10/10/2020,10/5/2020
529,20200928,17871,SO67257,1,3.99,9/28/2020,10/10/2020,10/5/2020
539,20200928,17871,SO67257,1,24.99,9/28/2020,10/10/2020,10/5/2020
584,20200928,27885,SO67258,1,539.99,9/28/2020,10/10/2020,10/5/2020
472,20200928,27885,SO67258,1,63.5,9/28/2020,10/10/2020,10/5/2020
564,20200928,11489,SO67259,1,2384.07,9/28/2020,10/10/2020,10/5/2020
225,20200928,11489,SO67259,1,8.99,9/28/2020,10/10/2020,10/5/2020
234,20200929,11203,SO67351,1,49.99,9/29/2020,10/11/2020,10/6/2020
528,20200929,22214,SO67352,1,4.99,9/29/2020,10/11/2020,10/6/2020
537,20200929,22214,SO67352,1,35,9/29/2020,10/11/2020,10/6/2020
480,20200929,22214,SO67352,1,2.29,9/29/2020,10/11/2020,10/6/2020
528,20200929,17317,SO67353,1,4.99,9/29/2020,10/11/2020,10/6/2020
536,20200929,17317,SO67353,1,29.99,9/29/2020,10/11/2020,10/6/2020
222,20200929,17317,SO67353,1,34.99,9/29/2020,10/11/2020,10/6/2020
237,20200929,17317,SO67353,1,49.99,9/29/2020,10/11/2020,10/6/2020
583,20200929,18009,SO67354,1,1700.99,9/29/2020,10/11/2020,10/6/2020
214,20200929,18009,SO67354,1,34.99,9/29/2020,10/11/2020,10/6/2020
583,20200929,25478,SO67355,1,1700.99,9/29/2020,10/11/2020,10/6/2020
217,20200929,25478,SO67355,1,34.99,9/29/2020,10/11/2020,10/6/2020
581,20200929,17987,SO67356,1,1700.99,9/29/2020,10/11/2020,10/6/2020
231,20200929,17987,SO67356,1,49.99,9/29/2020,10/11/2020,10/6/2020
583,20200929,17996,SO67357,1,1700.99,9/29/2020,10/11/2020,10/6/2020
488,20200929,17996,SO67357,1,53.99,9/29/2020,10/11/2020,10/6/2020
480,20200929,11655,SO67358,1,2.29,9/29/2020,10/11/2020,10/6/2020
484,20200929,11655,SO67358,1,7.95,9/29/2020,10/11/2020,10/6/2020
538,20200929,27398,SO67359,1,21.49,9/29/2020,10/11/2020,10/6/2020
529,20200929,27398,SO67359,1,3.99,9/29/2020,10/11/2020,10/6/2020
480,20200929,27398,SO67359,1,2.29,9/29/2020,10/11/2020,10/6/2020
535,20200929,26045,SO67360,1,24.99,9/29/2020,10/11/2020,10/6/2020
480,20200929,26045,SO67360,1,2.29,9/29/2020,10/11/2020,10/6/2020
529,20200929,11185,SO67361,1,3.99,9/29/2020,10/11/2020,10/6/2020
540,20200929,11185,SO67361,1,32.6,9/29/2020,10/11/2020,10/6/2020
528,20200929,22723,SO67362,1,4.99,9/29/2020,10/11/2020,10/6/2020
536,20200929,22723,SO67362,1,29.99,9/29/2020,10/11/2020,10/6/2020
214,20200929,22723,SO67362,1,34.99,9/29/2020,10/11/2020,10/6/2020
536,20200929,11507,SO67363,1,29.99,9/29/2020,10/11/2020,10/6/2020
477,20200929,11507,SO67363,1,4.99,9/29/2020,10/11/2020,10/6/2020
225,20200929,11507,SO67363,1,8.99,9/29/2020,10/11/2020,10/6/2020
528,20200929,23304,SO67364,1,4.99,9/29/2020,10/11/2020,10/6/2020
536,20200929,23304,SO67364,1,29.99,9/29/2020,10/11/2020,10/6/2020
480,20200929,23304,SO67364,1,2.29,9/29/2020,10/11/2020,10/6/2020
478,20200929,21744,SO67365,1,9.99,9/29/2020,10/11/2020,10/6/2020
477,20200929,21744,SO67365,1,4.99,9/29/2020,10/11/2020,10/6/2020
217,20200929,21744,SO67365,1,34.99,9/29/2020,10/11/2020,10/6/2020
478,20200929,12061,SO67366,1,9.99,9/29/2020,10/11/2020,10/6/2020
477,20200929,12061,SO67366,1,4.99,9/29/2020,10/11/2020,10/6/2020
474,20200929,17409,SO67367,1,69.99,9/29/2020,10/11/2020,10/6/2020
477,20200929,18750,SO67368,1,4.99,9/29/2020,10/11/2020,10/6/2020
528,20200929,27632,SO67369,1,4.99,9/29/2020,10/11/2020,10/6/2020
222,20200929,27632,SO67369,1,34.99,9/29/2020,10/11/2020,10/6/2020
528,20200929,20792,SO67370,1,4.99,9/29/2020,10/11/2020,10/6/2020
217,20200929,20792,SO67370,1,34.99,9/29/2020,10/11/2020,10/6/2020
528,20200929,25621,SO67371,1,4.99,9/29/2020,10/11/2020,10/6/2020
214,20200929,25621,SO67371,1,34.99,9/29/2020,10/11/2020,10/6/2020
228,20200929,25621,SO67371,1,49.99,9/29/2020,10/11/2020,10/6/2020
528,20200929,14509,SO67372,1,4.99,9/29/2020,10/11/2020,10/6/2020
486,20200929,14509,SO67372,1,159,9/29/2020,10/11/2020,10/6/2020
485,20200929,14393,SO67373,1,21.98,9/29/2020,10/11/2020,10/6/2020
478,20200929,14393,SO67373,1,9.99,9/29/2020,10/11/2020,10/6/2020
475,20200929,15922,SO67374,1,69.99,9/29/2020,10/11/2020,10/6/2020
491,20200929,15922,SO67374,1,53.99,9/29/2020,10/11/2020,10/6/2020
225,20200929,15922,SO67374,1,8.99,9/29/2020,10/11/2020,10/6/2020
485,20200929,14767,SO67375,1,21.98,9/29/2020,10/11/2020,10/6/2020
484,20200929,14767,SO67375,1,7.95,9/29/2020,10/11/2020,10/6/2020
539,20200929,24724,SO67376,1,24.99,9/29/2020,10/11/2020,10/6/2020
529,20200929,24724,SO67376,1,3.99,9/29/2020,10/11/2020,10/6/2020
530,20200929,17110,SO67377,1,4.99,9/29/2020,10/11/2020,10/6/2020
222,20200929,17110,SO67377,1,34.99,9/29/2020,10/11/2020,10/6/2020
537,20200929,14566,SO67378,1,35,9/29/2020,10/11/2020,10/6/2020
528,20200929,14566,SO67378,1,4.99,9/29/2020,10/11/2020,10/6/2020
485,20200929,14566,SO67378,1,21.98,9/29/2020,10/11/2020,10/6/2020
477,20200929,14566,SO67378,1,4.99,9/29/2020,10/11/2020,10/6/2020
478,20200929,14566,SO67378,1,9.99,9/29/2020,10/11/2020,10/6/2020
231,20200929,14566,SO67378,1,49.99,9/29/2020,10/11/2020,10/6/2020
537,20200929,11791,SO67379,1,35,9/29/2020,10/11/2020,10/6/2020
537,20200929,14897,SO67380,1,35,9/29/2020,10/11/2020,10/6/2020
528,20200929,14897,SO67380,1,4.99,9/29/2020,10/11/2020,10/6/2020
480,20200929,14897,SO67380,1,2.29,9/29/2020,10/11/2020,10/6/2020
484,20200929,14897,SO67380,1,7.95,9/29/2020,10/11/2020,10/6/2020
537,20200929,14502,SO67381,1,35,9/29/2020,10/11/2020,10/6/2020
480,20200929,14502,SO67381,1,2.29,9/29/2020,10/11/2020,10/6/2020
225,20200929,12649,SO67382,1,8.99,9/29/2020,10/11/2020,10/6/2020
214,20200929,12326,SO67383,1,34.99,9/29/2020,10/11/2020,10/6/2020
217,20200929,11442,SO67384,1,34.99,9/29/2020,10/11/2020,10/6/2020
591,20200929,16126,SO67385,1,564.99,9/29/2020,10/11/2020,10/6/2020
478,20200929,16126,SO67385,1,9.99,9/29/2020,10/11/2020,10/6/2020
477,20200929,16126,SO67385,1,4.99,9/29/2020,10/11/2020,10/6/2020
355,20200929,13086,SO67386,1,2319.99,9/29/2020,10/11/2020,10/6/2020
537,20200929,13086,SO67386,1,35,9/29/2020,10/11/2020,10/6/2020
528,20200929,13086,SO67386,1,4.99,9/29/2020,10/11/2020,10/6/2020
480,20200929,13086,SO67386,1,2.29,9/29/2020,10/11/2020,10/6/2020
355,20200929,16148,SO67387,1,2319.99,9/29/2020,10/11/2020,10/6/2020
361,20200929,16105,SO67388,1,2294.99,9/29/2020,10/11/2020,10/6/2020
485,20200929,16105,SO67388,1,21.98,9/29/2020,10/11/2020,10/6/2020
478,20200929,16105,SO67388,1,9.99,9/29/2020,10/11/2020,10/6/2020
214,20200929,16105,SO67388,1,34.99,9/29/2020,10/11/2020,10/6/2020
357,20200929,15586,SO67389,1,2319.99,9/29/2020,10/11/2020,10/6/2020
478,20200929,15586,SO67389,1,9.99,9/29/2020,10/11/2020,10/6/2020
477,20200929,15586,SO67389,1,4.99,9/29/2020,10/11/2020,10/6/2020
225,20200929,15586,SO67389,1,8.99,9/29/2020,10/11/2020,10/6/2020
489,20200929,15586,SO67389,1,53.99,9/29/2020,10/11/2020,10/6/2020
361,20200929,15135,SO67390,1,2294.99,9/29/2020,10/11/2020,10/6/2020
478,20200929,15135,SO67390,1,9.99,9/29/2020,10/11/2020,10/6/2020
477,20200929,15135,SO67390,1,4.99,9/29/2020,10/11/2020,10/6/2020
388,20200929,26660,SO67391,1,1120.49,9/29/2020,10/11/2020,10/6/2020
491,20200929,26660,SO67391,1,53.99,9/29/2020,10/11/2020,10/6/2020
384,20200929,26135,SO67392,1,1120.49,9/29/2020,10/11/2020,10/6/2020
529,20200929,26135,SO67392,1,3.99,9/29/2020,10/11/2020,10/6/2020
539,20200929,26135,SO67392,1,24.99,9/29/2020,10/11/2020,10/6/2020
214,20200929,26135,SO67392,1,34.99,9/29/2020,10/11/2020,10/6/2020
605,20200929,29291,SO67393,1,539.99,9/29/2020,10/11/2020,10/6/2020
467,20200929,29291,SO67393,1,24.49,9/29/2020,10/11/2020,10/6/2020
598,20200929,18200,SO67394,1,539.99,9/29/2020,10/11/2020,10/6/2020
535,20200929,18200,SO67394,1,24.99,9/29/2020,10/11/2020,10/6/2020
528,20200929,18200,SO67394,1,4.99,9/29/2020,10/11/2020,10/6/2020
480,20200929,18200,SO67394,1,2.29,9/29/2020,10/11/2020,10/6/2020
563,20200929,27114,SO67395,1,2384.07,9/29/2020,10/11/2020,10/6/2020
479,20200929,27114,SO67395,1,8.99,9/29/2020,10/11/2020,10/6/2020
604,20200929,23370,SO67396,1,539.99,9/29/2020,10/11/2020,10/6/2020
538,20200929,23370,SO67396,1,21.49,9/29/2020,10/11/2020,10/6/2020
480,20200929,23370,SO67396,1,2.29,9/29/2020,10/11/2020,10/6/2020
604,20200929,23701,SO67397,1,539.99,9/29/2020,10/11/2020,10/6/2020
479,20200929,23701,SO67397,1,8.99,9/29/2020,10/11/2020,10/6/2020
477,20200929,23701,SO67397,1,4.99,9/29/2020,10/11/2020,10/6/2020
214,20200929,23701,SO67397,1,34.99,9/29/2020,10/11/2020,10/6/2020
382,20200929,21486,SO67398,1,1120.49,9/29/2020,10/11/2020,10/6/2020
217,20200929,21486,SO67398,1,34.99,9/29/2020,10/11/2020,10/6/2020
390,20200929,21357,SO67399,1,1120.49,9/29/2020,10/11/2020,10/6/2020
214,20200929,21357,SO67399,1,34.99,9/29/2020,10/11/2020,10/6/2020
237,20200929,21357,SO67399,1,49.99,9/29/2020,10/11/2020,10/6/2020
382,20200929,21369,SO67400,1,1120.49,9/29/2020,10/11/2020,10/6/2020
214,20200929,21369,SO67400,1,34.99,9/29/2020,10/11/2020,10/6/2020
384,20200929,21482,SO67401,1,1120.49,9/29/2020,10/11/2020,10/6/2020
479,20200929,21482,SO67401,1,8.99,9/29/2020,10/11/2020,10/6/2020
581,20200929,18551,SO67402,1,1700.99,9/29/2020,10/11/2020,10/6/2020
225,20200929,18551,SO67402,1,8.99,9/29/2020,10/11/2020,10/6/2020
580,20200929,18360,SO67403,1,1700.99,9/29/2020,10/11/2020,10/6/2020
228,20200929,18360,SO67403,1,49.99,9/29/2020,10/11/2020,10/6/2020
580,20200929,18409,SO67404,1,1700.99,9/29/2020,10/11/2020,10/6/2020
539,20200929,18409,SO67404,1,24.99,9/29/2020,10/11/2020,10/6/2020
480,20200929,18409,SO67404,1,2.29,9/29/2020,10/11/2020,10/6/2020
582,20200929,18227,SO67405,1,1700.99,9/29/2020,10/11/2020,10/6/2020
529,20200929,18227,SO67405,1,3.99,9/29/2020,10/11/2020,10/6/2020
539,20200929,18227,SO67405,1,24.99,9/29/2020,10/11/2020,10/6/2020
582,20200929,18233,SO67406,1,1700.99,9/29/2020,10/11/2020,10/6/2020
539,20200929,18233,SO67406,1,24.99,9/29/2020,10/11/2020,10/6/2020
529,20200929,18233,SO67406,1,3.99,9/29/2020,10/11/2020,10/6/2020
480,20200929,18233,SO67406,1,2.29,9/29/2020,10/11/2020,10/6/2020
384,20200929,20874,SO67407,1,1120.49,9/29/2020,10/11/2020,10/6/2020
231,20200929,20874,SO67407,1,49.99,9/29/2020,10/11/2020,10/6/2020
225,20200929,20874,SO67407,1,8.99,9/29/2020,10/11/2020,10/6/2020
390,20200929,28554,SO67408,1,1120.49,9/29/2020,10/11/2020,10/6/2020
222,20200929,28554,SO67408,1,34.99,9/29/2020,10/11/2020,10/6/2020
390,20200929,28555,SO67409,1,1120.49,9/29/2020,10/11/2020,10/6/2020
479,20200929,28555,SO67409,1,8.99,9/29/2020,10/11/2020,10/6/2020
477,20200929,28555,SO67409,1,4.99,9/29/2020,10/11/2020,10/6/2020
605,20200929,23222,SO67410,1,539.99,9/29/2020,10/11/2020,10/6/2020
217,20200929,23222,SO67410,1,34.99,9/29/2020,10/11/2020,10/6/2020
606,20200929,24716,SO67411,1,539.99,9/29/2020,10/11/2020,10/6/2020
479,20200929,24716,SO67411,1,8.99,9/29/2020,10/11/2020,10/6/2020
477,20200929,24716,SO67411,1,4.99,9/29/2020,10/11/2020,10/6/2020
484,20200929,24716,SO67411,1,7.95,9/29/2020,10/11/2020,10/6/2020
573,20200929,28734,SO67412,1,2384.07,9/29/2020,10/11/2020,10/6/2020
214,20200929,28734,SO67412,1,34.99,9/29/2020,10/11/2020,10/6/2020
581,20200929,25634,SO67413,1,1700.99,9/29/2020,10/11/2020,10/6/2020
228,20200929,25634,SO67413,1,49.99,9/29/2020,10/11/2020,10/6/2020
573,20200929,12689,SO67414,1,2384.07,9/29/2020,10/11/2020,10/6/2020
463,20200929,12689,SO67414,1,24.49,9/29/2020,10/11/2020,10/6/2020
222,20200929,12689,SO67414,1,34.99,9/29/2020,10/11/2020,10/6/2020
573,20200929,12698,SO67415,1,2384.07,9/29/2020,10/11/2020,10/6/2020
530,20200929,12698,SO67415,1,4.99,9/29/2020,10/11/2020,10/6/2020
541,20200929,12698,SO67415,1,28.99,9/29/2020,10/11/2020,10/6/2020
480,20200929,12698,SO67415,1,2.29,9/29/2020,10/11/2020,10/6/2020
575,20200929,13006,SO67416,1,2384.07,9/29/2020,10/11/2020,10/6/2020
479,20200929,13006,SO67416,1,8.99,9/29/2020,10/11/2020,10/6/2020
575,20200929,27868,SO67417,1,2384.07,9/29/2020,10/11/2020,10/6/2020
214,20200929,27868,SO67417,1,34.99,9/29/2020,10/11/2020,10/6/2020
588,20200930,17278,SO67418,1,769.49,9/30/2020,10/12/2020,10/7/2020
222,20200930,17278,SO67418,1,34.99,9/30/2020,10/12/2020,10/7/2020
477,20200930,11203,SO67419,1,4.99,9/30/2020,10/12/2020,10/7/2020
479,20200930,11203,SO67419,1,8.99,9/30/2020,10/12/2020,10/7/2020
491,20200930,11203,SO67419,1,53.99,9/30/2020,10/12/2020,10/7/2020
529,20200930,17302,SO67420,1,3.99,9/30/2020,10/12/2020,10/7/2020
539,20200930,17302,SO67420,1,24.99,9/30/2020,10/12/2020,10/7/2020
214,20200930,17302,SO67420,1,34.99,9/30/2020,10/12/2020,10/7/2020
465,20200930,17302,SO67420,1,24.49,9/30/2020,10/12/2020,10/7/2020
536,20200930,16706,SO67421,1,29.99,9/30/2020,10/12/2020,10/7/2020
538,20200930,24884,SO67422,1,21.49,9/30/2020,10/12/2020,10/7/2020
480,20200930,24884,SO67422,1,2.29,9/30/2020,10/12/2020,10/7/2020
485,20200930,16481,SO67423,1,21.98,9/30/2020,10/12/2020,10/7/2020
478,20200930,16481,SO67423,1,9.99,9/30/2020,10/12/2020,10/7/2020
477,20200930,16481,SO67423,1,4.99,9/30/2020,10/12/2020,10/7/2020
214,20200930,16481,SO67423,1,34.99,9/30/2020,10/12/2020,10/7/2020
528,20200930,24600,SO67424,1,4.99,9/30/2020,10/12/2020,10/7/2020
528,20200930,13009,SO67425,1,4.99,9/30/2020,10/12/2020,10/7/2020
217,20200930,13009,SO67425,1,34.99,9/30/2020,10/12/2020,10/7/2020
530,20200930,28214,SO67426,1,4.99,9/30/2020,10/12/2020,10/7/2020
487,20200930,28214,SO67426,1,54.99,9/30/2020,10/12/2020,10/7/2020
363,20200930,19040,SO67427,1,2294.99,9/30/2020,10/12/2020,10/7/2020
477,20200930,19040,SO67427,1,4.99,9/30/2020,10/12/2020,10/7/2020
478,20200930,19040,SO67427,1,9.99,9/30/2020,10/12/2020,10/7/2020
361,20200930,14697,SO67428,1,2294.99,9/30/2020,10/12/2020,10/7/2020
217,20200930,14697,SO67428,1,34.99,9/30/2020,10/12/2020,10/7/2020
357,20200930,17781,SO67429,1,2319.99,9/30/2020,10/12/2020,10/7/2020
485,20200930,17781,SO67429,1,21.98,9/30/2020,10/12/2020,10/7/2020
482,20200930,17781,SO67429,1,8.99,9/30/2020,10/12/2020,10/7/2020
372,20200930,24067,SO67430,1,2443.35,9/30/2020,10/12/2020,10/7/2020
